1367	287	 what is the recording of TOPIC_ENTITY 's subjects ?
1432	1027	 what is the TOPIC_ENTITY 's label 's releases ?
123	471 918 1411 1131 479 64 1110 177 809 928 1753 204 1425 169 522	 what is the track of TOPIC_ENTITY 's release ?
1026	1229	 what is the TOPIC_ENTITY 's active_moiety_of_drug 's active_moiety_of_drug ?
414	1700 550	 what is the people_born_here of TOPIC_ENTITY 's containedby ?
1717	130 729 1775 862 1630	 what is the canonical_version of TOPIC_ENTITY 's canonical_version ?
1731	576	 what is the TOPIC_ENTITY 's genre 's artist ?
1299	660	 what is the versions of TOPIC_ENTITY 's versions ?
1432	1027	 what is the TOPIC_ENTITY 's label 's releases ?
1226	1128	 what is the TOPIC_ENTITY 's lyricist 's label ?
531	1131	 what is the recording of TOPIC_ENTITY 's recording ?
53	725	 what is the namesakes of TOPIC_ENTITY 's namesakes ?
1646	163	 what is the TOPIC_ENTITY 's netflix_genres 's recording ?
1167	1411	 what is the tracks of TOPIC_ENTITY 's tracks ?
1226	1128	 what is the label of TOPIC_ENTITY 's lyricist ?
1310	729	 what is the album of TOPIC_ENTITY 's artist ?
775	1165	 what is the tracks of TOPIC_ENTITY 's place_of_death ?
227	660 1411 1299 1551 1167	 what is the versions of TOPIC_ENTITY 's tracks ?
1653	130 909 1717 1657 270	 what is the TOPIC_ENTITY 's album 's canonical_version ?
510	971	 what is the permission of TOPIC_ENTITY 's permission ?
259	892 157 754	 what is the TOPIC_ENTITY 's track 's tracks ?
543	1192	 what is the TOPIC_ENTITY 's track 's artist ?
1105	81	 what is the next_episode of TOPIC_ENTITY 's place_of_birth ?
299	476	 what is the TOPIC_ENTITY 's region 's teams ?
899	322	 what is the teams of TOPIC_ENTITY 's nationality ?
1167	1411 452 803 562 727	 what is the TOPIC_ENTITY 's tracks 's tracks ?
1167	1411 1131 750 1590 531	 what is the TOPIC_ENTITY 's tracks 's tracks ?
1579	322	 what is the TOPIC_ENTITY 's nationality 's contains ?
148	57	 what is the recording of TOPIC_ENTITY 's appears_in_topic_gallery ?
203	81	 what is the TOPIC_ENTITY 's place_of_birth 's teams ?
1310	729	 what is the album of TOPIC_ENTITY 's artist ?
998	878	 what is the recording of TOPIC_ENTITY 's track_list ?
1226	1128	 what is the TOPIC_ENTITY 's lyricist 's label ?
1283	576 1731	 what is the recording of TOPIC_ENTITY 's genre ?
1310	729	 what is the album of TOPIC_ENTITY 's artist ?
478	1165 927	 what is the appears_in_topic_gallery of TOPIC_ENTITY 's place_of_death ?
559	878 682	 what is the TOPIC_ENTITY 's track_list 's album ?
159	81	 what is the tracks of TOPIC_ENTITY 's place_of_birth ?
1167	1411	 what is the tracks of TOPIC_ENTITY 's tracks ?
1270	574	 what is the TOPIC_ENTITY 's profession 's notable_types ?
531	1131	 what is the TOPIC_ENTITY 's recording 's recording ?
550	1700	 what is the TOPIC_ENTITY 's containedby 's recording ?
167	1131 378 531 248 900	 what is the TOPIC_ENTITY 's recording 's releases ?
1167	1411	 what is the tracks of TOPIC_ENTITY 's tracks ?
17	1739	 what is the TOPIC_ENTITY 's place 's place ?
766	518	 what is the editions of TOPIC_ENTITY 's editions ?
1710	878 1675 1338 937 953	 what is the TOPIC_ENTITY 's track_list 's artist ?
531	1131	 what is the recording of TOPIC_ENTITY 's recording ?
584	463	 what is the releases of TOPIC_ENTITY 's art_forms ?
1310	729	 what is the TOPIC_ENTITY 's artist 's album ?
376	1523	 what is the teams of TOPIC_ENTITY 's country ?
1662	322	 what is the TOPIC_ENTITY 's nationality 's recording ?
1121	639 918 729 184 1539 935 281 1519 234 1377 1630	 what is the artist of TOPIC_ENTITY 's release ?
448	493	 what is the works of TOPIC_ENTITY 's organism_type ?
1270	574	 what is the TOPIC_ENTITY 's profession 's notable_types ?
529	1739 639 17 45 184	 what is the TOPIC_ENTITY 's place 's notable_types ?
1704	1078	 what is the TOPIC_ENTITY 's art_form 's releases ?
414	1700 550	 what is the TOPIC_ENTITY 's containedby 's people_born_here ?
1270	574	 what is the notable_types of TOPIC_ENTITY 's profession ?
1731	576	 what is the artist of TOPIC_ENTITY 's genre ?
414	1700 550	 what is the TOPIC_ENTITY 's containedby 's people_born_here ?
1310	729	 what is the TOPIC_ENTITY 's artist 's album ?
